entry_time,ticker,direction,influence_score,net_return,pnl,relevance_score,signal_sense,signal_reason,tweet_text
2025-04-28 12:36:33,EWW,LONG,0.00252,-3.2064,-348.01,0.2,MARGINAL,sentiment_analysis,"Good luck to the Great people of Canada. Elect the man who has the strength and wisdom to cut your taxes in half, increase your military power, for free, to the highest level in the World, have your C"
2025-04-29 15:20:46,EWW,SHORT,-0.005,0.0174,5.64,0.2,MARGINAL,sentiment_analysis,???President Trump has answered the biggest question on immigration as he hits the 100-day mark: You can shut down the border through sheer willpower. Illegal crossings are at the lowest level ever de
2025-04-15 11:36:54,NVDA,LONG,0.005,1.2372,301.09,0.2,MARGINAL,sentiment_analysis,"NVIDIA COMMITS 500 BILLION DOLLARS TO BUILD A.I. SUPERCOMPUTERS, PLUS, IN THE UNITED STATES, EXCLUSIVELY. This is very big and exciting news. All necessary permits will be expedited and quickly delive"
2025-04-30 13:13:59,DIA,SHORT,-0.005,1.675,272.59,0.2,MARGINAL,sentiment_analysis,"This is Biden???s Stock Market, not Trump???s. I didn???t take over until January 20th. Tariffs will soon start kicking in, and companies are starting to move into the USA in record numbers. Our Count"
2025-05-01 14:10:48,USO,LONG,0.005,0.1051,102.9,0.2,MARGINAL,sentiment_analysis,"It was my great honor to recognize some of the businesses making massive new investments right here in the United States of America???Hyundai, CMA CGM, Worldwide Amazon Stores, Venture Global LNG, Sie"
2025-04-30 13:13:45,SPY,SHORT,-0.005,3.1525,772.51,0.3,MARGINAL,sentiment_analysis,"This is Biden???s Stock Market, not Trump???s. I didn???t take over until January 20th. Tariffs will soon start kicking in, and companies are starting to move into the USA in record numbers. Our Count"
2025-05-02 09:31:19,SPY,LONG,0.005,0.4743,234.28,0.2,MARGINAL,sentiment_analysis,"The Democrats are really out of control. They have lost everything, especially their minds! These Radical Left Lunatics are into the ???Impeachment thing??? again. They have already got two ???No Name"
2025-04-29 09:38:20,UUP,LONG,0.005,0.8274,273.11,0.2,MARGINAL,sentiment_analysis,"The USA lost Billions of Dollars A DAY in International Trade under Sleepy Joe Biden. I have now stemmed that tide, and will be making a fortune, very soon. Stay tuned as we MAKE AMERICA GREAT AGAIN!!"
2025-05-01 14:05:11,DIA,LONG,0.005,0.4017,132.95,0.5,GOOD,sentiment_analysis,"NVIDIA CEO Jensen Huang: ""We''re going to build NVIDIA''s technology, the next generation of that, all here in the United States. Without the President''s leadership, his policies, his support, and ve"
2025-05-02 12:55:05,UUP,LONG,0.000889,-0.3452,-38.13,0.4,GOOD,sentiment_analysis,"Gasoline just broke $1.98 a Gallon, lowest in years, groceries (and eggs!) down, energy down, mortgage rates down, employment strong, and much more good news, as Billions of Dollars pour in from Tarif"
2025-05-05 14:07:00,DIA,LONG,0.005,-1.3593,-225.18,0.3,MARGINAL,sentiment_analysis,"Senator Markwayne Mullin: ???President Trump is the first President we''ve had that actually has a backbone strong enough to stand up and say we''ve got to right this wrong, start manufacturing goods "
2025-05-02 12:46:23,USO,LONG,0.000778,1.3807,152.14,0.5,GOOD,sentiment_analysis,"Gasoline just broke $1.98 a Gallon, lowest in years, groceries (and eggs!) down, energy down, mortgage rates down, employment strong, and much more good news, as Billions of Dollars pour in from Tarif"
2025-05-05 14:16:27,UUP,LONG,0.005,-0.7537,-124.76,0.3,MARGINAL,sentiment_analysis,"Senator Markwayne Mullin: ???President Trump is the first President we''ve had that actually has a backbone strong enough to stand up and say we''ve got to right this wrong, start manufacturing goods "
2025-05-01 14:05:10,NVDA,LONG,0.005,0.5642,93.28,0.6,GOOD,sentiment_analysis,"NVIDIA CEO Jensen Huang: ""We''re going to build NVIDIA''s technology, the next generation of that, all here in the United States. Without the President''s leadership, his policies, his support, and ve"
2025-05-01 14:05:10,AMD,LONG,0.005,1.3245,219.19,0.3,MARGINAL,sentiment_analysis,"NVIDIA CEO Jensen Huang: ""We''re going to build NVIDIA''s technology, the next generation of that, all here in the United States. Without the President''s leadership, his policies, his support, and ve"
2025-05-06 14:21:08,DIA,LONG,0.005,0.2846,141.59,0.2,MARGINAL,sentiment_analysis,"Eli Lilly CEO Dave Ricks: ""We were at the White House last week to talk about, with other industries as well as many pharma companies, the expansion of manufacturing in the U.S. It was good to see yes"
2025-05-02 12:46:02,SPY,LONG,0.000556,-1.3953,-463.47,0.2,MARGINAL,sentiment_analysis,"Gasoline just broke $1.98 a Gallon, lowest in years, groceries (and eggs!) down, energy down, mortgage rates down, employment strong, and much more good news, as Billions of Dollars pour in from Tarif"
2025-05-07 09:31:20,USO,LONG,0.005,1.2953,214.12,0.2,MARGINAL,sentiment_analysis,"Congressman Mike Lawler is a Strong Champion, and Highly Effective Representative, for the Great People of New York???s 17th Congressional District!??A true America First Patriot, Mike is fighting har"
2025-05-07 09:31:17,SPY,LONG,0.005,0.7382,61.15,0.2,MARGINAL,sentiment_analysis,"Congressman Mike Lawler is a Strong Champion, and Highly Effective Representative, for the Great People of New York???s 17th Congressional District!??A true America First Patriot, Mike is fighting har"
2025-05-08 10:31:53,SPY,SHORT,-0.005,0.7016,23.26,0.2,MARGINAL,sentiment_analysis,"???Too Late??? Jerome Powell is a FOOL, who doesn???t have a clue. Other than that, I like him very much! Oil and Energy way down, almost all costs (groceries and ???eggs???) down, virtually NO INFLAT"
2025-05-07 09:31:17,DIA,LONG,0.005,1.4811,122.79,0.2,MARGINAL,sentiment_analysis,"Congressman Mike Lawler is a Strong Champion, and Highly Effective Representative, for the Great People of New York???s 17th Congressional District!??A true America First Patriot, Mike is fighting har"
2025-05-08 15:00:56,UUP,LONG,0.005,0.1265,14.0,0.3,MARGINAL,sentiment_analysis,"Today is an incredible day for America as we deliver our first Fair, Open, and Reciprocal Trade Deal ??? Something our past Presidents never cared about. Together with our strong Ally, the United King"
2025-05-08 14:59:06,SPY,LONG,0.005,-0.2961,-98.33,0.2,MARGINAL,sentiment_analysis,"Today is an incredible day for America as we deliver our first Fair, Open, and Reciprocal Trade Deal ??? Something our past Presidents never cared about. Together with our strong Ally, the United King"
2025-05-08 14:59:20,DIA,LONG,0.005,-0.3781,-41.81,0.2,MARGINAL,sentiment_analysis,"Today is an incredible day for America as we deliver our first Fair, Open, and Reciprocal Trade Deal ??? Something our past Presidents never cared about. Together with our strong Ally, the United King"
2025-05-08 10:31:53,USO,SHORT,-0.005,1.4682,48.69,0.5,GOOD,sentiment_analysis,"???Too Late??? Jerome Powell is a FOOL, who doesn???t have a clue. Other than that, I like him very much! Oil and Energy way down, almost all costs (groceries and ???eggs???) down, virtually NO INFLAT"
2025-05-09 09:31:22,DIA,LONG,0.000778,-0.6329,-52.49,0.2,MARGINAL,sentiment_analysis,"Congressman Nick Begich is doing an incredible job representing the Great People of Alaska, a State I love, and WON BIG THREE TIMES, in 2016, 2020, and 2024!??A very successful Businessman, Nick knows"
2025-05-09 09:31:19,SPY,LONG,0.000667,-0.4711,-78.11,0.2,MARGINAL,sentiment_analysis,"Congressman Nick Begich is doing an incredible job representing the Great People of Alaska, a State I love, and WON BIG THREE TIMES, in 2016, 2020, and 2024!??A very successful Businessman, Nick knows"
2025-05-09 04:00:39,UUP,LONG,0.005,-0.5575,-184.71,0.2,MARGINAL,sentiment_analysis,"I have spoken with my wonderful Secretary of Commerce, Howard Lutnick, and we agree that the Biden/Harris so-called ???Digital Equity Act??? is totally UNCONSTITUTIONAL. No more woke handouts based on"
2025-05-09 09:31:42,USO,LONG,0.000667,3.7268,217.5,0.2,MARGINAL,sentiment_analysis,"Congressman Ryan Mackenzie is an America First Patriot, who is doing an incredible job representing the Great People of Pennsylvania???s 7th Congressional District!??In Congress, Ryan is fighting tire"
2025-05-09 16:18:54,SPY,LONG,0.005,2.6071,2592.26,0.2,MARGINAL,sentiment_analysis,"I highly recommend Keith Poole, who is the very successful Editor-in-Chief of the New York Post, to take over the entire operation of the highly inaccurate, ???China Centric,??? Wall Street Journal. I"
2025-05-09 13:34:07,DIA,SHORT,-0.005,2.4864,845.58,0.3,MARGINAL,sentiment_analysis,"Costs down, NO INFLATION. Very different from what the Fed, and Fake News Media, were hoping for!::"
2025-05-09 17:48:09,UUP,LONG,0.005,1.1591,397.46,0.3,MARGINAL,sentiment_analysis,"I just watched an exhausted, highly neurotic Stephanie Ruhle spew LIES about Tariffs, as do many others, in order not to give me the Victory that they all see coming. Few people know Stephanie Ruhle, "
2025-05-12 04:00:00,USO,LONG,0.0015,0.3525,60.56,0.2,MARGINAL,sentiment_analysis,"Congressman Tim Walberg is an incredible Representative of Michigan''s 5th Congressional District!??As Chair of the House Education Committee, Tim is working hard to Advance School Choice, Deliver the"
2025-05-12 10:25:13,USO,SHORT,-0.005,-1.5496,-533.71,0.5,GOOD,sentiment_analysis,"DRUG PRICES TO BE CUT BY 59%, PLUS! Gasoline, Energy, Groceries, and all other costs, DOWN. NO INFLATION!!! LOVE, DJT::"
2025-05-12 09:31:31,UUP,LONG,0.005,-0.8537,-73.22,0.3,MARGINAL,sentiment_analysis,"IN JUST THREE MONTHS, TRILLIONS OF DOLLARS (and therefore, record numbers of JOBS!) HAVE BEEN POURING INTO THE USA. THIS IS BECAUSE OF MY TARIFF POLICY, and our great November 5th Election WIN! The ve"
2025-05-12 09:31:19,SPY,LONG,0.005,2.3418,400.92,0.2,MARGINAL,sentiment_analysis,"IN JUST THREE MONTHS, TRILLIONS OF DOLLARS (and therefore, record numbers of JOBS!) HAVE BEEN POURING INTO THE USA. THIS IS BECAUSE OF MY TARIFF POLICY, and our great November 5th Election WIN! The ve"
2025-05-13 18:07:24,USO,SHORT,-0.005,-1.8929,-650.68,0.5,GOOD,sentiment_analysis,"No Inflation, and Prices of Gasoline, Energy, Groceries, and practically everything else, are DOWN!!! THE FED must lower the RATE, like Europe and China have done. What is wrong with Too Late Powell? "
2025-05-12 09:31:24,DIA,LONG,0.005,1.1979,102.29,0.2,MARGINAL,sentiment_analysis,"IN JUST THREE MONTHS, TRILLIONS OF DOLLARS (and therefore, record numbers of JOBS!) HAVE BEEN POURING INTO THE USA. THIS IS BECAUSE OF MY TARIFF POLICY, and our great November 5th Election WIN! The ve"
2025-03-20 15:23:04,QCOM,LONG,0.005,-2.7592,-283.02,0.3,MARGINAL,sentiment_analysis,Financial Times: ???The huge spending projection from the world???s most valuable semiconductor group (Nvidia) follows multibillion-dollar US investment plans announced by other technology companies i
2025-05-16 15:03:43,USO,LONG,0.005,-1.3151,-224.2,0.4,GOOD,sentiment_analysis,"Senator Shelley Moore Capito is doing a tremendous job representing the Wonderful People of West Virginia, a State I love and WON BIG in 2016, 2020, and 2024!??As the Chair of the Senate Environment a"
2025-05-19 17:39:12,DIA,LONG,0.005,-2.8838,-981.14,0.5,GOOD,sentiment_analysis,"Just completed my two hour call with President Vladimir Putin of Russia. I believe it went very well. Russia and Ukraine will immediately start negotiations toward a Ceasefire and, more importantly, a"
2025-05-21 04:00:00,UUP,LONG,0.005,-0.5259,-177.2,0.2,MARGINAL,sentiment_analysis,"Joe Biden was not for Open Borders, he never talked about Open Borders, where criminals of all kinds, shapes, and sizes, can flow into our Country at will. It wasn???t his idea to Open the Border, and"
2025-05-16 15:02:55,SPY,LONG,0.005,-2.5974,-1310.51,0.2,MARGINAL,sentiment_analysis,"Senator Shelley Moore Capito is doing a tremendous job representing the Wonderful People of West Virginia, a State I love and WON BIG in 2016, 2020, and 2024!??As the Chair of the Senate Environment a"
2025-05-23 19:25:35,SPY,LONG,0.005,1.2121,134.14,0.3,MARGINAL,sentiment_analysis,"I am proud to announce that, after much consideration and negotiation, US Steel will REMAIN in America, and keep its Headquarters in the Great City of Pittsburgh. For many years, the name, ???United S"
2025-05-27 04:00:00,UUP,LONG,0.005,0.2565,28.43,0.4,GOOD,sentiment_analysis,"I am proud to announce that, after much consideration and negotiation, US Steel will REMAIN in America, and keep its Headquarters in the Great City of Pittsburgh. For many years, the name, ???United S"
2025-05-27 04:00:21,DIA,LONG,0.005,0.2263,25.08,0.3,MARGINAL,sentiment_analysis,"I am proud to announce that, after much consideration and negotiation, US Steel will REMAIN in America, and keep its Headquarters in the Great City of Pittsburgh. For many years, the name, ???United S"
2025-05-27 09:32:30,UUP,LONG,0.005,0.3652,40.56,0.2,MARGINAL,sentiment_analysis,"Our Nation is staging one if the greatest and fastest comebacks in history. In just 4 short months, we are respected again, respected like never before, and just wait, with many Trillions of Dollars o"
2025-05-08 10:31:52,TLT,SHORT,-0.005,-2.2584,-225.45,0.3,MARGINAL,sentiment_analysis,"???Too Late??? Jerome Powell is a FOOL, who doesn???t have a clue. Other than that, I like him very much! Oil and Energy way down, almost all costs (groceries and ???eggs???) down, virtually NO INFLAT"
2025-05-08 10:31:53,IEF,SHORT,-0.005,-0.6388,-21.21,0.3,MARGINAL,sentiment_analysis,"???Too Late??? Jerome Powell is a FOOL, who doesn???t have a clue. Other than that, I like him very much! Oil and Energy way down, almost all costs (groceries and ???eggs???) down, virtually NO INFLAT"
2025-05-27 13:25:40,DIA,LONG,0.005,-0.4535,-225.79,0.2,MARGINAL,sentiment_analysis,"I was extremely satisfied with the 50% Tariff allotment on the European Union, especially since they were ???slow walking (to put it mildly!), our negotiations with them. Remember, I am empowered to ?"
2025-05-23 09:59:21,USO,LONG,0.000778,-0.5456,-542.12,0.6,GOOD,sentiment_analysis,"Our negotiated deal with the United Kingdom is working out well for all. I strongly recommend to them, however, that in order to get their Energy Costs down, they stop with the costly and unsightly wi"
2025-05-27 09:31:21,SPY,LONG,0.005,1.1548,380.36,0.2,MARGINAL,sentiment_analysis,"Countries from all over the World want to make TRADE DEALS with us. IT IS A BEAUTIFUL THING TO SEE. The Good Ol??? USA will soon have tremendous growth, and be stronger than ever before!!!::"
2025-06-03 09:31:26,USO,LONG,0.005,-0.5131,-169.65,0.4,GOOD,sentiment_analysis,"Passing THE ONE, BIG, BEAUTIFUL BILL is a Historic Opportunity to turn our Country around after four disastrous years under Joe Biden. We will take a massive step to balancing our Budget by enacting t"
2025-06-02 04:02:42,UUP,LONG,0.005,0.0199,6.58,0.2,MARGINAL,sentiment_analysis,"Elon Musk: ???This is not the end of DOGE, but really the beginning...The DOGE team will only grow stronger overtime...It is permeating throughout the government, and I am confident that, over time, w"
2025-06-04 16:45:00,USO,LONG,0.005,5.677,1873.97,0.2,MARGINAL,sentiment_analysis,"I just finished speaking, by telephone, with President Vladimir Putin, of Russia. The call lasted approximately one hour and 15 minutes. We discussed the attack on Russia???s docked airplanes, by Ukra"
2025-06-11 10:47:11,USO,LONG,0.005,2.3773,1199.4,0.2,MARGINAL,sentiment_analysis,"Standing before you today, I am more confident than ever that in the days ahead and every generation to come, the U.S. Army will heap glory upon glory. You will summon inexhaustible courage. You will "
2025-06-12 11:27:16,UUP,LONG,0.005,-0.0718,-24.43,0.2,MARGINAL,sentiment_analysis,"p RT span class=""h-card"" a href="""" class=""u-url mention"" @ span grenell /span /a /span Thank God span class=""h-card"" a href="""" class=""u-url mention"" @ span realDonaldTrump /span /a /span acted quickly"
2025-06-12 11:25:08,TLT,LONG,0.005,-0.739,-251.46,0.2,MARGINAL,sentiment_analysis,p CPI JUST OUT. GREAT NUMBERS! FED SHOULD LOWER ONE FULL POINT. WOULD PAY MUCH LESS INTEREST ON DEBT COMING DUE. SO IMPORTANT!!! /p ::
2025-06-12 12:11:04,UUP,LONG,0.005,0.0757,25.71,0.3,MARGINAL,sentiment_analysis,"p THE GREAT, BIG, BEAUTIFUL BILL WILL GROW THE ECONOMY LIKE IT HAS NEVER GROWN BEFORE. AT THE SAME TIME, IT IS CUTTING EXPENSES BY 1.6 TRILLION DOLLARS. IT PUTS OUR COUNTRY ON THE RIGHT TRACK, PLUS! M"
2025-06-13 11:37:13,DIA,LONG,0.005,-0.293,-29.84,0.2,MARGINAL,sentiment_analysis,"p The House of Representatives is NOW voting on my Administration’s first “Rescissions” Bill. It will OFFICALLY “claw back” $9.4 BILLION DOLLARS in funding for wasteful Foreign Aid, used for Radical “"
2025-06-12 11:25:01,USO,LONG,0.005,8.1545,1383.86,0.2,MARGINAL,sentiment_analysis,"p I am more confident than ever that in the days ahead and every generation to come, the U.S. Army will heap glory upon glory. You will summon inexhaustible courage. You will protect every inch of U.S"
2025-06-23 13:39:57,USO,SHORT,-0.005,-1.8318,-314.31,0.4,GOOD,sentiment_analysis,"p EVERYONE, KEEP OIL PRICES DOWN. I’M WATCHING! YOU’RE PLAYING RIGHT INTO THE HANDS OF THE ENEMY. DON’T DO IT! /p ::"
2025-06-13 11:37:27,TLT,LONG,0.005,0.3263,33.57,0.2,MARGINAL,sentiment_analysis,"p The House of Representatives is NOW voting on my Administration’s first “Rescissions” Bill. It will OFFICALLY “claw back” $9.4 BILLION DOLLARS in funding for wasteful Foreign Aid, used for Radical “"
2025-06-13 11:37:11,SPY,LONG,0.005,0.6068,62.45,0.2,MARGINAL,sentiment_analysis,"p The House of Representatives is NOW voting on my Administration’s first “Rescissions” Bill. It will OFFICALLY “claw back” $9.4 BILLION DOLLARS in funding for wasteful Foreign Aid, used for Radical “"
2025-05-08 10:33:33,SHY,SHORT,-0.005,0.1287,8.83,0.3,MARGINAL,sentiment_analysis,"???Too Late??? Jerome Powell is a FOOL, who doesn???t have a clue. Other than that, I like him very much! Oil and Energy way down, almost all costs (groceries and ???eggs???) down, virtually NO INFLAT"
2025-06-13 11:44:43,UUP,LONG,0.005,0.2519,9.61,0.2,MARGINAL,sentiment_analysis,"p The Biden Administration and Governor Newscum flooded America with 21 Million Illegal Aliens, destroying Schools, Hospitals and Communities, and consuming untold Billions of Dollars in Free Welfare."
2025-06-23 15:25:58,USO,LONG,0.005,-6.2579,-6446.01,0.2,MARGINAL,sentiment_analysis,"p Did I hear Former President Medvedev, from Russia, casually throwing around the “N word” (Nuclear!), and saying that he and other Countries would supply Nuclear Warheads to Iran? Did he really say t"
2025-06-24 13:15:12,USO,LONG,0.005,0.2982,96.0,0.3,MARGINAL,sentiment_analysis,"p China can now continue to purchase Oil from Iran. Hopefully, they will be purchasing plenty from the U.S., also. It was my Great Honor to make this happen! /p ::"
2025-06-24 13:49:46,USO,LONG,0.005,0.7375,356.41,0.3,MARGINAL,sentiment_analysis,"China can now continue to purchase Oil from Iran. Hopefully, they will be purchasing plenty from the U.S., also. It was my Great Honor to make this happen!::"
2025-06-17 09:50:12,DIA,LONG,0.005,3.19,1031.57,0.4,GOOD,sentiment_analysis,"p Iran and Israel should make a deal, and will make a deal, just like I got India and Pakistan to make, in that case by using TRADE with the United States to bring reason, cohesion, and sanity into th"
2025-06-27 18:34:01,USO,LONG,0.005,0.2777,15.13,0.2,MARGINAL,sentiment_analysis,"p The Great Republicans in the U.S. Senate are working all weekend to finish our “ONE, BIG, BEAUTIFUL BILL.” We are on the precipice of delivering Massive General Tax Cuts, NO TAX ON TIPS, NO TAX ON O"
2025-06-30 18:00:00,USO,LONG,0.005,0.6993,114.28,0.2,MARGINAL,sentiment_analysis,"p To show people how spoiled Countries have become with respect to the United States of America, and I have great respect for Japan, they won’t take our RICE, and yet they have a massive rice shortage"
2025-06-27 18:02:25,SPY,LONG,0.005,0.797,43.47,0.2,MARGINAL,sentiment_analysis,"p The Great Republicans in the U.S. Senate are working all weekend to finish our “ONE, BIG, BEAUTIFUL BILL.” We are on the precipice of delivering Massive General Tax Cuts, NO TAX ON TIPS, NO TAX ON O"
2025-07-01 10:19:30,USO,LONG,0.005,2.2175,726.0,0.2,MARGINAL,sentiment_analysis,"To show people how spoiled Countries have become with respect to the United States of America, and I have great respect for Japan, they won???t take our RICE, and yet they have a massive rice shortage"
2025-06-27 18:13:18,DIA,LONG,0.005,1.4119,77.61,0.2,MARGINAL,sentiment_analysis,"The Great Republicans in the U.S. Senate are working all weekend to finish our ???ONE, BIG, BEAUTIFUL BILL.??? We are on the precipice of delivering Massive General Tax Cuts, NO TAX ON TIPS, NO TAX ON"
2025-07-02 11:38:36,SPY,LONG,0.005,0.0617,15.29,0.2,MARGINAL,sentiment_analysis,"Nobody wants to talk about GROWTH, which will be the primary reason that the Big, Beautiful Bill will be one of the most successful pieces of legislation ever passed. THIS GROWTH has already begun at "
2025-07-02 14:44:13,SPY,LONG,0.005,-0.0481,-11.9,0.2,MARGINAL,sentiment_analysis,"It is my Great Honor to announce that I have just made a Trade Deal with the Socialist Republic of Vietnam after speaking with To Lam, the Highly Respected General Secretary of the Communist Party of "
2025-07-02 14:52:05,SPY,LONG,0.005,0.6822,675.59,0.2,MARGINAL,sentiment_analysis,"THE ONE BIG BEAUTIFUL DEAL IS ALL ABOUT GROWTH. IF PASSED, AMERICA WILL HAVE AN ECONOMIC RENAISSANCE LIKE NEVER BEFORE. IT IS ALREADY HAPPENING, JUST IN ANTICIPATION OF THE BEAUTIFUL BILL. DEFICIT CUT"
2025-07-02 14:44:12,DIA,LONG,0.005,0.6418,319.94,0.2,MARGINAL,sentiment_analysis,"It is my Great Honor to announce that I have just made a Trade Deal with the Socialist Republic of Vietnam after speaking with To Lam, the Highly Respected General Secretary of the Communist Party of "
2025-07-03 10:30:08,DIA,LONG,0.005,-0.0245,-2.05,0.2,MARGINAL,sentiment_analysis,"It is my Great Honor to announce that I have just made a Trade Deal with the Socialist Republic of Vietnam after speaking with To Lam, the Highly Respected General Secretary of the Communist Party of "
2025-07-03 10:29:55,SPY,LONG,0.005,-0.7301,-243.42,0.2,MARGINAL,sentiment_analysis,"It is my Great Honor to announce that I have just made a Trade Deal with the Socialist Republic of Vietnam after speaking with To Lam, the Highly Respected General Secretary of the Communist Party of "
2025-07-01 11:40:42,TLT,LONG,0.005,-1.9702,-393.15,0.2,MARGINAL,sentiment_analysis,"p “The One Big Beautiful Bill Slashes Deficits, National Debt While Unleashing Economic Growth” a href="""" rel=""nofollow noopener noreferrer"" target=""_blank"" span class=""invisible"" /span span class=""el"
2025-07-02 12:00:10,UUP,LONG,0.005,0.8417,69.71,0.3,MARGINAL,sentiment_analysis,"p Nobody wants to talk about GROWTH, which will be the primary reason that the Big, Beautiful Bill will be one of the most successful pieces of legislation ever passed. THIS GROWTH has already begun a"
2025-07-08 19:50:35,USO,SHORT,-0.005,0.4233,17.47,0.2,MARGINAL,sentiment_analysis,"p Secretary Wright: “The whole Administration—led by President Trump, is all-in on keeping gasoline prices down, diesel prices down...” /p ::"
2025-07-09 11:12:42,USO,SHORT,-0.005,-0.2824,-17.48,0.2,MARGINAL,sentiment_analysis,"Secretary Wright: “The whole Administration—led by President Trump, is all-in on keeping gasoline prices down, diesel prices down.”::"
2025-06-25 19:14:58,AMD,LONG,0.005,-0.1588,-26.32,0.5,GOOD,sentiment_analysis,"I have an idea for the Democrats to bring them back into ???play.??? After years of being left out in the cold, including suffering one of the Greatest Losses in History, the 2024 Presidential Electio"
2025-07-10 09:45:04,NVDA,LONG,0.005,-0.1237,-15.37,0.4,GOOD,sentiment_analysis,"I am announcing a 50% TARIFF on Copper, effective August 1, 2025, after receiving a robust NATIONAL SECURITY ASSESSMENT. Copper is necessary for Semiconductors, Aircraft, Ships, Ammunition, Data Cente"
2025-07-10 14:28:49,SPY,LONG,0.005,-0.0583,-7.24,0.6,GOOD,sentiment_analysis,"Tech Stocks, Industrial Stocks, NASDAQ, HIT ALL-TIME, RECORD HIGHS! CRYPTO, “Through the Roof.” NVIDIA IS UP 47% SINCE TRUMP TARIFFS. USA is taking in Hundreds of Billions of Dollars in Tariffs. COUNT"
2025-07-10 14:28:47,NVDA,LONG,0.005,0.0394,9.78,0.3,MARGINAL,sentiment_analysis,"Tech Stocks, Industrial Stocks, NASDAQ, HIT ALL-TIME, RECORD HIGHS! CRYPTO, “Through the Roof.” NVIDIA IS UP 47% SINCE TRUMP TARIFFS. USA is taking in Hundreds of Billions of Dollars in Tariffs. COUNT"
2025-07-10 09:45:07,USO,LONG,0.005,0.1992,33.08,0.2,MARGINAL,sentiment_analysis,"Senator Roger Marshall is an incredibly strong advocate for the wonderful people of Kansas, a State I love, and WON BIG, in 2016, 2020, and 2024! A distinguished Medical Doctor and U.S. Army Veteran, "
2025-07-10 09:45:04,AMD,LONG,0.005,0.2725,33.87,0.4,GOOD,sentiment_analysis,"I am announcing a 50% TARIFF on Copper, effective August 1, 2025, after receiving a robust NATIONAL SECURITY ASSESSMENT. Copper is necessary for Semiconductors, Aircraft, Ships, Ammunition, Data Cente"
2025-07-10 14:29:33,DIA,LONG,0.005,-0.0915,-7.59,0.4,GOOD,sentiment_analysis,"Tech Stocks, Industrial Stocks, NASDAQ, HIT ALL-TIME, RECORD HIGHS! CRYPTO, “Through the Roof.” NVIDIA IS UP 47% SINCE TRUMP TARIFFS. USA is taking in Hundreds of Billions of Dollars in Tariffs. COUNT"
2025-07-10 14:37:21,IEF,LONG,0.005,-0.0853,-42.41,0.2,MARGINAL,sentiment_analysis,"“Too Late” DEMEANS THE GREAT CREDIT OF THE USA. We are now, again, the Number One Credit in the World! “Gigantic Comeback.” The Fed Rate should be reflective of this. We should be at the top of the li"
2025-07-10 14:41:03,UUP,LONG,0.005,-0.0475,-3.15,0.4,GOOD,sentiment_analysis,"Tech Stocks, Industrial Stocks, NASDAQ, HIT ALL-TIME, RECORD HIGHS! CRYPTO, “Through the Roof.” NVIDIA IS UP 47% SINCE TRUMP TARIFFS. USA is taking in Hundreds of Billions of Dollars in Tariffs. COUNT"
2025-07-10 14:42:17,SPY,LONG,0.005,-0.0687,-17.08,0.6,GOOD,sentiment_analysis,"Tech Stocks, Industrial Stocks, & NASDAQ, HIT ALL-TIME, RECORD HIGHS! CRYPTO, ???Through the Roof.??? NVIDIA IS UP 47% SINCE TRUMP TARIFFS. USA is taking in Hundreds of Billions of Dollars in Tariffs."
2025-07-10 14:42:32,DIA,LONG,0.005,-0.0826,-6.85,0.4,GOOD,sentiment_analysis,"Tech Stocks, Industrial Stocks, & NASDAQ, HIT ALL-TIME, RECORD HIGHS! CRYPTO, ???Through the Roof.??? NVIDIA IS UP 47% SINCE TRUMP TARIFFS. USA is taking in Hundreds of Billions of Dollars in Tariffs."
2025-07-10 14:42:18,NVDA,LONG,0.005,0.1781,8.85,0.3,MARGINAL,sentiment_analysis,"Tech Stocks, Industrial Stocks, & NASDAQ, HIT ALL-TIME, RECORD HIGHS! CRYPTO, ???Through the Roof.??? NVIDIA IS UP 47% SINCE TRUMP TARIFFS. USA is taking in Hundreds of Billions of Dollars in Tariffs."
2025-07-10 14:45:13,IEF,LONG,0.005,-0.0108,-1.8,0.2,MARGINAL,sentiment_analysis,"???Too Late??? DEMEANS THE GREAT CREDIT OF THE USA. We are now, again, the Number One Credit in the World! ???Gigantic Comeback.??? The Fed Rate should be reflective of this. We should be at the top o"
2025-07-10 14:37:51,TLT,LONG,0.005,-0.0267,-4.42,0.2,MARGINAL,sentiment_analysis,"“Too Late” DEMEANS THE GREAT CREDIT OF THE USA. We are now, again, the Number One Credit in the World! “Gigantic Comeback.” The Fed Rate should be reflective of this. We should be at the top of the li"
2025-07-10 15:03:28,UUP,LONG,0.005,-0.0659,-4.37,0.4,GOOD,sentiment_analysis,"Tech Stocks, Industrial Stocks, & NASDAQ, HIT ALL-TIME, RECORD HIGHS! CRYPTO, ???Through the Roof.??? NVIDIA IS UP 47% SINCE TRUMP TARIFFS. USA is taking in Hundreds of Billions of Dollars in Tariffs."
2025-07-10 14:42:20,AMD,LONG,0.005,-1.2273,-304.99,0.4,GOOD,sentiment_analysis,"I am announcing a 50% TARIFF on Copper, effective August 1, 2025, after receiving a robust NATIONAL SECURITY ASSESSMENT. Copper is necessary for Semiconductors, Aircraft, Ships, Ammunition, Data Cente"
